seq1,seq2,similarity
159,189,0.4380028
137,159,0.4424074
147,188,0.4792537
105,174,0.47224462
114,190,0.29015866
103,172,0.33962712
144,171,0.64151734
143,183,0.57417077
160,176,0.31214926
110,162,0.6414492
110,183,0.6172139
127,157,0.3525798
125,140,0.503854
131,183,0.4080102
140,169,0.50380313
173,179,0.682814
161,172,0.49102116
152,183,0.5443169
128,183,0.61194694
126,153,0.62420607
141,153,0.54896355
130,133,0.396443
142,151,0.55108744
138,191,0.52243423
139,152,0.42035857
112,131,0.42812392
112,119,0.66362387
119,176,0.41343483
133,140,0.36621028
129,191,0.5371609
132,166,0.46794805
27,175,0.48606753
27,116,0.30862457
27,54,0.38052514
35,128,0.6181589
35,157,0.48419446
35,117,0.48569378
89,180,0.5442438
89,111,0.5296124
23,190,0.42495203
23,80,0.38887686
23,135,0.45122343
97,176,0.39145273
3,116,0.49670088
3,103,0.9165776
3,28,0.49584904
80,92,0.55700916
42,155,0.45334896
42,76,0.3201858
98,109,0.53885245
98,146,0.5101524
0,72,0.28768402
0,13,0.2546246
66,180,0.6274253
66,68,0.68627626
26,50,0.45706585
26,129,0.5341182
26,34,0.5297864
10,181,0.65931106
10,106,0.56897944
10,148,0.5828446
73,172,0.30464137
73,105,0.46573716
92,131,0.342629
56,84,0.4841009
56,164,0.38128203
72,134,0.4047823
72,132,0.38046753
64,199,0.58016133
64,164,0.7870992
39,55,0.48767132
39,62,0.5230614
50,123,0.48628014
50,64,0.4490668
19,28,0.5182221
19,63,0.4944631
20,156,0.61025894
20,119,0.72030157
21,69,0.44255516
21,198,0.47872308
55,188,0.5341517
55,82,0.61217844
85,143,0.5125345
85,133,0.4715744
54,118,0.49704924
90,157,0.42793015
90,146,0.5935649
54,156,0.5670262
13,136,0.5664086
13,172,0.29314718
13,130,0.5816655
13,93,0.53112316
13,114,0.4007467
68,138,0.53582543
68,94,0.58764464
68,148,0.53202015
52,166,0.5331118
29,141,0.42236125
17,174,0.68868995
29,103,0.45940623
29,91,0.4194161
29,34,0.44911078
4,183,0.53162515
69,181,0.4181891
69,75,0.43155015
4,47,0.5027875
5,131,0.4633181
5,27,0.5190062
5,118,0.49265444
5,171,0.46607065
8,85,0.35472912
8,59,0.45605317
8,108,0.87984526
8,9,0.35351
38,67,0.25225982
71,94,0.48144126
71,73,0.5695584
71,196,0.50604975
12,163,0.7005196
12,124,0.5799025
12,41,0.47996286
12,47,0.6495248
25,111,0.61070865
25,79,0.70381063
51,114,0.30853567
51,173,0.6923317
51,156,0.57679415
7,60,0.4786949
7,163,0.45752642
84,151,0.41802016
84,140,0.5565104
7,132,0.38341933
32,184,0.66864955
32,100,0.4922701
16,166,0.41453007
16,197,0.51765096
32,111,0.6118506
61,197,0.7289209
61,90,0.61236066
61,144,0.6908624
61,104,0.6628037
30,69,0.4859461
78,157,0.63096124
30,180,0.67549545
30,138,0.5841449
9,179,0.5278074
9,32,0.5312098
9,46,0.44748917
65,161,0.3230755
65,128,0.35009158
46,179,0.70470554
46,113,0.48381773
58,134,0.34568557
58,161,0.34799844
53,98,0.4956651
37,179,0.749725
37,73,0.62931556
37,38,0.2941075
91,128,0.4733522
95,130,0.30979967
91,156,0.4909783
43,123,0.61016923
43,44,0.43360204
43,77,0.48169407
14,57,0.28249773
14,172,0.42440704
14,167,0.47169384
14,88,0.32478422
15,156,0.39931425
22,162,0.57188976
22,111,0.6433918
22,92,0.5278557
63,199,0.55884576
63,92,0.41234237
49,90,0.5843257
49,145,0.6105445
28,149,0.431978
49,83,0.5686039
96,180,0.48652387
96,193,0.36571574
96,173,0.45733202
2,146,0.5799624
77,126,0.4098873
77,198,0.5596231
77,194,0.42605454
2,10,0.45113325
88,179,0.6634432
86,103,0.44719693
88,177,0.4901128
93,142,0.47740132
82,87,0.68686193
82,159,0.4495461
36,117,0.56816447
36,180,0.6111087
45,146,0.5644611
36,56,0.57770586
45,145,0.96309924
67,75,0.6626149
67,102,0.68973374
99,130,0.5974385
31,170,0.36635423
31,74,0.4445431
41,113,0.40434495
41,70,0.49296427
18,26,0.5447173
18,173,0.65255153
81,186,0.5372453
59,85,0.4657451
59,113,0.44231862
40,154,0.441233
40,179,0.7054058
74,154,0.36613232
74,155,0.4752162
57,108,0.3471166
57,193,0.34217677
24,101,0.44762433
24,68,0.581991
24,91,0.49664426
6,49,0.5513521
6,112,0.54879224
47,62,0.6560685
47,188,0.5588732
70,79,0.6639844
70,90,0.57916087
48,134,0.4775299
48,163,0.55802494
44,111,0.5473451
44,137,0.5371278
79,153,0.63203037
62,151,0.5913325
62,172,0.37988406
1,164,0.203451
1,86,0.25280145
11,196,0.29718047
11,33,0.38577765
11,186,0.50926524
33,95,0.33416948
33,62,0.38880852
33,111,0.47489747
148,185,0.5917314
120,157,0.42881614
146,176,0.40317848
123,162,0.54688334
124,159,0.6469588
169,195,0.381292
151,155,0.4704658
145,151,0.54505557
121,167,0.53620225
136,141,0.6460831
109,186,0.49532345
109,143,0.42774218
184,195,0.48221266
157,195,0.39700568
118,165,0.4167378
168,185,0.5523803
116,130,0.36504477
116,126,0.519202
172,184,0.3568305
117,175,0.5307543
102,198,0.53916276
102,197,0.5476533
102,127,0.3592069
101,185,0.5507912
111,143,0.4969311
101,110,0.49760595
113,144,0.43693998
113,165,0.38168824
113,196,0.45692262
156,159,0.3581252
106,144,0.5493932
149,151,0.5109623
115,128,0.5350556
108,177,0.4328879
108,163,0.46654025
100,136,0.5402207
100,196,0.33402693
183,191,0.59184504
137,170,0.65125597
147,186,0.4133502
105,133,0.31764534
114,123,0.30758345
103,174,0.596598
103,199,0.66917163
160,168,0.40560627
160,179,0.28812453
110,161,0.51920867
110,112,0.57670593
127,175,0.42750964
125,185,0.3620475
140,163,0.62390226
140,146,0.64078206
134,189,0.5269606
161,163,0.49143696
152,165,0.36789736
128,148,0.55465657
126,157,0.49521697
141,197,0.47341076
130,140,0.4926719
142,192,0.5693049
139,159,0.41172943
112,169,0.5837215
112,135,0.5808481
119,159,0.47026944
133,153,0.3796678
129,156,0.49897438
132,150,0.5903286
27,103,0.4153626
27,132,0.38047558
27,120,0.43109268
35,105,0.44421023
35,122,0.71539104
35,193,0.52984625
89,105,0.41124177
89,187,0.6004293
23,170,0.37717387
23,107,0.38487113
23,99,0.45014375
97,136,0.5560275
3,32,0.61827016
3,11,0.5045578
3,67,0.6627688
80,146,0.6120185
42,136,0.4207444
42,121,0.3285943
98,145,0.5554271
98,130,0.45505318
0,188,0.26864582
0,162,0.4296241
66,110,0.68278897
66,96,0.45848867
26,138,0.49467576
26,58,0.5570276
26,88,0.5184882
10,110,0.9582524
10,178,0.55436504
10,86,0.5287018
73,153,0.6179491
73,116,0.507675
92,140,0.5424723
56,93,0.48578393
56,143,0.48026595
72,137,0.55198497
72,109,0.45169413
64,108,0.38424268
64,161,0.49844727
39,153,0.48888215
39,118,0.76329434
50,57,0.25759056
50,173,0.4467915
19,104,0.57479817
19,189,0.5891828
20,46,0.6244356
20,63,0.57777274
21,97,0.5195383
21,61,0.60055655
21,102,0.59889483
55,121,0.51057607
55,86,0.42435944
85,108,0.37366086
85,164,0.46020392
54,59,0.47372308
90,181,0.54026777
54,124,0.53757244
90,151,0.57599056
34,127,0.2477671
13,113,0.6937452
34,72,0.42364144
13,76,0.37499538
34,121,0.40289888
68,91,0.44953746
52,147,0.6019286
52,126,0.5851606
68,192,0.4843701
29,151,0.56819665
29,63,0.47516054
29,84,0.47735578
17,173,0.6285606
29,189,0.46806946
69,83,0.5202054
69,98,0.47089535
4,60,0.5647395
4,85,0.37563223
5,31,0.5248467
5,155,0.4617606
5,141,0.46039066
5,157,0.42072785
8,102,0.43405676
94,127,0.4068827
8,176,0.40668738
8,119,0.4593879
38,96,0.18055548
38,163,0.2487685
71,128,0.6098364
38,122,0.28907737
12,76,0.39698595
12,55,0.59190327
12,25,0.64540917
12,70,0.56591165
51,160,0.2172989
25,158,0.44255993
25,42,0.5477135
51,75,0.4917305
25,187,0.6609781
7,117,0.43192822
7,110,0.6571926
7,157,0.48646203
84,199,0.56515443
84,114,0.30656585
32,158,0.4987156
16,71,0.46977103
16,149,0.39444798
16,143,0.49815992
16,72,0.49080813
83,187,0.60048664
61,126,0.65561616
61,183,0.7000323
61,109,0.6267006
30,54,0.6165475
30,79,0.6658948
30,45,0.68303275
30,133,0.43427444
65,102,0.43386427
9,89,0.4216784
9,85,0.34053802
9,25,0.56784487
58,122,0.5576438
46,191,0.67606604
46,73,0.5567797
58,135,0.47323433
37,145,0.67222613
37,124,0.7398364
53,185,0.517196
53,67,0.5829464
91,142,0.5873603
95,149,0.42892656
95,110,0.45726842
43,69,0.4641574
43,188,0.4563112
87,126,0.59754586
14,89,0.44975117
14,87,0.430192
15,187,0.4444677
14,136,0.5318393
14,38,0.23877339
22,161,0.57089424
22,143,0.4332743
22,72,0.4819057
63,103,0.44924557
22,98,0.5413143
49,167,0.65614635
49,103,0.5284612
49,194,0.4222737
49,101,0.5682637
60,126,0.5256839
96,182,0.47223344
60,192,0.48101833
2,74,0.44396093
77,171,0.49785432
77,78,0.49611598
77,148,0.3437069
77,96,0.40732813
86,194,0.30907297
88,139,0.6110728
86,190,0.4084127
82,149,0.47360379
82,160,0.2577008
93,105,0.36619765
36,47,0.5837912
36,44,0.6136779
45,198,0.46863392
36,68,0.56527424
45,133,0.37908602
67,101,0.5531283
99,105,0.50843453
67,161,0.5652387
31,89,0.4131899
31,79,0.571044
41,119,0.5453723
41,133,0.50835514
18,91,0.4603826
18,78,0.58241135
81,117,0.40832633
59,104,0.51451766
59,118,0.5382867
40,102,0.6195287
40,75,0.6789233
74,114,0.14315355
74,153,0.45017293
57,85,0.5113336
57,133,0.22599925
24,131,0.49202904
24,62,0.636148
24,71,0.53033686
6,160,0.2869582
6,83,0.60526145
47,164,0.42158088
47,128,0.5664178
70,194,0.3193683
70,165,0.32974514
48,61,0.669332
48,111,0.6382063
44,79,0.47658205
44,194,0.36207438
79,164,0.42402855
62,167,0.6491447
62,106,0.57562214
1,132,0.25801802
1,17,0.3169109
1,38,0.07432029
11,67,0.5664026
11,122,0.64752513
11,146,0.6135206
33,141,0.39119837
33,194,0.4253775
33,107,0.3063513
148,171,0.65443784
120,191,0.62527615
146,169,0.5101068
123,167,0.5817616
124,149,0.46915653
169,178,0.44050893
151,168,0.39579305
145,163,0.5621744
121,132,0.42928365
136,183,0.5923832
109,113,0.39119586
109,149,0.38463324
184,186,0.5718676
157,174,0.5250159
118,134,0.3956877
168,198,0.39724937
104,198,0.44381806
116,135,0.42357436
172,198,0.36156118
170,176,0.2986915
102,134,0.535835
102,182,0.7020745
122,131,0.42951396
101,192,0.42799002
101,106,0.47047508
101,172,0.3153038
107,126,0.5284991
107,180,0.50547516
113,139,0.37306276
167,174,0.7146666
106,112,0.5181277
149,160,0.311952
115,190,0.5441677
108,188,0.48709038
186,192,0.5597058
154,172,0.30073696
100,120,0.46658272
183,187,0.62984896
137,148,0.6079414
105,198,0.51604676
105,122,0.51545286
114,195,0.30741447
114,156,0.41649574
103,146,0.53136146
103,143,0.50872093
143,166,0.48085067
160,172,0.2274771
110,126,0.62884283
162,188,0.5338321
125,165,0.27794436
125,184,0.51616985
131,170,0.27164662
140,145,0.6051727
134,165,0.3369757
161,195,0.42723987
152,178,0.45269182
128,131,0.39795178
126,146,0.51061237
141,176,0.34703955
130,196,0.37357566
142,152,0.4986754
139,170,0.5126224
112,118,0.6055902
112,157,0.47668463
119,134,0.43139613
133,199,0.48354945
129,178,0.46143875
132,180,0.55949104
27,170,0.29981825
27,65,0.33933216
27,96,0.4422495
35,196,0.5405142
35,143,0.59048873
35,48,0.6386434
89,170,0.42164186
89,151,0.46808782
23,82,0.49473438
23,24,0.5044735
23,176,0.3429825
97,142,0.56180996
3,45,0.64015085
3,189,0.5449334
3,63,0.5158433
80,99,0.7760422
42,108,0.36894375
42,47,0.4772925
98,142,0.5510285
98,127,0.37963355
0,115,0.3149553
0,148,0.30924636
66,121,0.5486105
66,131,0.43164542
26,95,0.39316732
26,62,0.65854347
26,197,0.47220236
10,190,0.47792974
10,32,0.7078304
10,107,0.6804819
73,161,0.46593246
73,183,0.59049284
92,151,0.5194915
56,117,0.44262952
56,118,0.5947234
72,85,0.44859052
72,141,0.6473259
64,78,0.61470675
64,133,0.42436913
39,96,0.38715345
39,174,0.6025614
50,179,0.5289529
50,153,0.4815259
19,66,0.68336093
19,107,0.51474494
20,107,0.54411584
20,92,0.55161124
21,145,0.5239059
21,92,0.4060177
21,174,0.53698635
55,175,0.7030354
55,92,0.4772641
85,126,0.43849245
85,160,0.19134046
54,110,0.55577385
90,184,0.6597972
54,119,0.52555007
90,100,0.5214174
13,144,0.59322774
13,186,0.47766072
13,159,0.45370755
13,188,0.5121137
13,108,0.41950443
68,171,0.6519239
52,73,0.49490383
68,184,0.6178737
68,178,0.39470562
29,67,0.53742975
17,184,0.6266011
29,106,0.43029833
17,121,0.4722746
17,167,0.65113026
4,32,0.5482405
69,118,0.4993894
69,136,0.43781438
4,169,0.49310207
75,96,0.5370837
5,23,0.44200176
5,97,0.46403456
5,115,0.5338369
94,106,0.54595894
94,99,0.57333714
8,171,0.4046683
8,158,0.5053167
38,66,0.37961638
71,112,0.5488547
38,133,0.25620985
71,134,0.5027824
76,96,0.23381571
12,20,0.6611581
12,176,0.50338507
76,113,0.30224353
25,61,0.63963956
51,189,0.5980017
51,107,0.38163528
25,56,0.5372322
25,38,0.26542577
84,144,0.51448655
7,95,0.3727256
84,155,0.50728244
7,35,0.58377534
84,119,0.58420146
16,70,0.49749005
16,145,0.46288472
16,115,0.45533237
32,58,0.49433944
32,177,0.5145208
61,76,0.49015746
61,124,0.6936775
83,112,0.5550068
61,75,0.70392776
78,118,0.5974157
78,79,0.6729429
30,188,0.5296406
78,111,0.5863486
65,81,0.3241068
9,83,0.5157356
65,170,0.3049411
9,183,0.5328719
46,119,0.69051415
46,135,0.51803434
46,158,0.5357171
46,180,0.50562084
37,184,0.7191627
53,180,0.52210546
53,147,0.44136325
37,93,0.69527316
95,119,0.5258908
95,188,0.46760818
91,99,0.5567859
87,105,0.38466728
87,196,0.40829274
43,92,0.53960896
15,113,0.40527973
15,145,0.42716584
14,55,0.47162694
14,194,0.5349926
15,168,0.41207883
22,46,0.480998
63,78,0.518265
22,67,0.5934651
22,112,0.58470505
22,100,0.55167663
49,148,0.55210143
49,91,0.5060868
49,53,0.48093644
28,51,0.5581239
60,138,0.5050329
96,199,0.5557497
60,108,0.43561158
77,98,0.56298864
2,129,0.49114496
77,150,0.48912516
2,114,0.3852633
77,93,0.44879666
88,89,0.50250566
86,142,0.5130116
88,154,0.32993472
82,174,0.63711876
82,94,0.52061856
93,127,0.35131449
36,106,0.58173317
36,61,0.7650019
45,91,0.51653653
45,59,0.497954
36,37,0.76651585
67,188,0.6354574
67,112,0.62843764
99,141,0.6303237
31,131,0.80323505
31,148,0.43071693
41,86,0.32267866
41,127,0.34301406
18,114,0.36023673
18,68,0.41101295
81,182,0.6304281
59,160,0.22341749
59,108,0.49305883
40,139,0.5673202
40,47,0.54829407
74,134,0.30943996
74,173,0.5189136
57,64,0.44872242
57,192,0.38229588
24,169,0.47444502
24,69,0.46739665
24,196,0.44188502
6,133,0.525769
6,104,0.6230385
47,126,0.60147506
47,125,0.48311827
70,153,0.60120314
70,80,0.55438644
48,109,0.58842635
48,158,0.47809473
44,59,0.42350942
44,52,0.4230824
79,135,0.6079337
62,109,0.5598895
62,103,0.6079496
1,147,0.4976415
1,90,0.39759058
1,27,0.24788597
11,143,0.40095684
11,178,0.3935282
11,71,0.513517
33,185,0.42650107
33,64,0.42590836
33,84,0.37553486
148,191,0.6559569
120,164,0.35835415
123,172,0.30485657
124,154,0.44314182
169,172,0.35297012
151,188,0.45406038
145,180,0.5911129
121,161,0.42447436
135,197,0.48624945
136,155,0.577523
109,139,0.36529878
109,152,0.51779985
184,190,0.5924066
157,178,0.55357003
118,174,0.5729289
171,174,0.6934792
104,145,0.70758235
116,145,0.48720628
153,193,0.4705324
170,190,0.4707081
102,115,0.629954
122,162,0.7503998
122,148,0.6571805
101,144,0.43959907
101,120,0.3975076
101,133,0.35496464
113,163,0.5459997
113,181,0.41644573
107,108,0.34291947
156,192,0.5312665
191,192,0.6413047
149,157,0.39152154
115,136,0.55317575
108,149,0.41488743
108,170,0.33940655
154,159,0.27827257
100,128,0.52280515
159,190,0.3753227
137,161,0.6681916
105,134,0.2682194
105,119,0.5292696
114,137,0.37647745
114,160,0.32611242
144,184,0.5679824
144,178,0.50766325
160,190,0.28360564
143,151,0.45314002
110,135,0.5814228
110,133,0.3956717
127,184,0.35012698
125,143,0.36684257
131,150,0.43333825
131,141,0.42924184
134,157,0.42294356
161,186,0.39553484
152,156,0.40551007
128,130,0.4859965
126,160,0.33609807
126,156,0.5349698
141,191,0.53368044
130,195,0.4129292
142,169,0.6140828
139,189,0.50108933
112,178,0.4897379
112,156,0.589667
119,194,0.35812807
133,137,0.47766003
129,134,0.524472
132,191,0.5008011
27,153,0.4260531
27,168,0.3444025
27,32,0.47673
35,75,0.67177933
35,118,0.5860313
35,56,0.4957695
89,153,0.439794
89,167,0.54127085
23,157,0.33504298
23,63,0.3481074
23,39,0.50005466
97,162,0.579405
3,128,0.5817348
3,70,0.59809595
3,75,0.70558023
80,97,0.6489386
42,70,0.5576317
42,51,0.5159128
98,156,0.5265798
98,178,0.48600248
0,33,0.21850495
0,198,0.23969287
66,73,0.56846976
66,173,0.572936
26,182,0.6402368
26,193,0.42896315
26,156,0.49505073
10,133,0.38833848
10,36,0.69165367
10,76,0.4009637
73,177,0.46875688
73,133,0.38817295
92,97,0.5845824
56,57,0.48443738
56,155,0.48104388
72,135,0.5501894
72,101,0.46077073
64,152,0.46018437
64,79,0.61141056
39,126,0.53183347
39,166,0.45983952
50,76,0.40849537
50,101,0.37792528
19,52,0.559406
19,155,0.63162017
20,142,0.62848717
20,97,0.6462711
21,139,0.4180498
21,183,0.5408168
21,186,0.47261456
55,161,0.49658003
55,136,0.55164
85,94,0.4245986
85,189,0.4562105
54,150,0.5898038
90,165,0.43268287
90,109,0.5661051
54,184,0.5146312
34,78,0.5595034
13,22,0.56283844
13,138,0.50465405
13,40,0.54592407
34,197,0.4166183
52,83,0.6022855
52,107,0.47238004
68,73,0.54193014
52,137,0.6547203
29,102,0.5550143
17,99,0.6975191
17,155,0.5531341
17,30,0.6829173
29,107,0.39645138
4,106,0.5860157
69,167,0.4763904
69,82,0.5305569
69,173,0.44077778
75,135,0.6352489
75,189,0.61465716
75,119,0.6447575
75,121,0.53286093
94,176,0.36288714
8,98,0.3827221
94,180,0.55688524
8,78,0.4894213
38,184,0.27720013
38,88,0.27782625
71,116,0.5095064
38,85,0.42079872
12,89,0.4879677
76,111,0.34253088
12,131,0.43759495
76,84,0.31017223
51,52,0.54439265
51,130,0.38907593
51,148,0.5068496
25,49,0.56295747
51,64,0.5383097
84,185,0.5069308
7,183,0.46350226
7,113,0.38104483
84,88,0.5282729
7,151,0.4333754
32,69,0.5067085
32,103,0.5846603
32,68,0.48511127
16,156,0.48121285
32,145,0.66316724
61,97,0.6654422
83,149,0.53227276
83,140,0.6174478
61,96,0.4856987
78,181,0.56643134
78,110,0.60336846
30,155,0.67493516
78,136,0.6143564
65,108,0.3459436
9,171,0.5760576
9,17,0.51068
9,138,0.48755807
58,152,0.422036
46,55,0.53034806
46,62,0.5510575
58,160,0.29225403
37,135,0.6701218
53,79,0.45740464
37,85,0.49469557
37,143,0.65360326
91,115,0.509087
91,126,0.5203196
95,187,0.4240449
43,100,0.49843776
43,141,0.5071785
43,76,0.33284375
43,196,0.38982356
15,19,0.49316263
15,66,0.4121087
14,62,0.54323375
15,48,0.40009785
14,119,0.41743293
22,168,0.45433626
22,23,0.4481044
22,26,0.5254798
22,176,0.4934459
63,143,0.53844696
28,158,0.49092865
49,96,0.5659525
28,65,0.3554983
49,74,0.43353295
60,158,0.45113546
60,129,0.45471463
60,61,0.6512475
2,100,0.47695184
2,35,0.57377356
77,170,0.41078693
2,181,0.45906654
2,78,0.5576037
86,143,0.3300627
88,152,0.41918135
86,102,0.4457689
93,126,0.6063972
82,90,0.7081142
82,118,0.5253336
36,90,0.60986173
45,179,0.7028748
45,67,0.6718831
45,66,0.55145025
45,168,0.45239148
67,119,0.7629253
67,123,0.62640345
99,112,0.64973295
31,82,0.5266095
31,172,0.37829888
41,118,0.4208922
41,87,0.50234705
18,66,0.5660704
18,162,0.5262174
81,106,0.5350811
59,164,0.3611228
59,129,0.5423134
40,103,0.54971874
40,115,0.5732117
74,168,0.36980143
74,109,0.3738694
57,70,0.409487
57,159,0.29923585
24,29,0.48379183
24,119,0.6207378
24,33,0.38693365
6,18,0.57367826
6,141,0.6525902
47,70,0.63315266
47,81,0.40815213
70,128,0.54007727
70,99,0.61694795
48,193,0.41409674
48,176,0.42070293
44,197,0.5981683
44,130,0.37167248
79,106,0.5409825
62,118,0.5697438
62,189,0.5264948
1,29,0.3222631
1,33,0.21064612
1,5,0.2763434
11,35,0.4433497
11,31,0.3982378
11,84,0.4322656
33,132,0.41234246
33,89,0.4168618
33,130,0.46893278
148,169,0.48808804
120,174,0.6124555
123,185,0.5643185
124,127,0.3876347
169,177,0.4353725
151,186,0.40654635
145,160,0.31797153
121,184,0.5632998
135,154,0.46098068
109,184,0.5665417
109,190,0.53605926
184,196,0.500466
157,158,0.48641288
118,177,0.5063393
171,191,0.5352406
116,131,0.3046904
116,168,0.41067567
153,188,0.58087903
117,196,0.4672186
122,133,0.45360684
102,175,0.65116596
102,153,0.6193312
101,126,0.46552935
101,180,0.52319515
111,149,0.42644155
107,112,0.4493496
107,161,0.36553058
107,129,0.4877395
167,178,0.5168355
106,192,0.51596
115,137,0.6849189
115,182,0.51865256
108,199,0.54063845
108,150,0.48752522
100,132,0.51174605
100,116,0.48282945
183,195,0.5346081
137,198,0.55366975
105,141,0.38517162
105,163,0.50024706
114,138,0.25015214
181,192,0.5211872
144,189,0.590056
144,199,0.6372409
143,159,0.35396612
143,180,0.5831762
110,192,0.5930836
110,138,0.50029
127,162,0.3658669
125,148,0.4972897
131,143,0.43500492
131,151,0.24495023
134,137,0.5723098
161,197,0.67044353
152,167,0.5048283
128,149,0.52294666
126,131,0.37260434
141,148,0.64854306
130,179,0.54525965
142,176,0.4475332
139,149,0.45668936
112,175,0.6091258
112,140,0.6531192
119,172,0.32011682
133,178,0.4298559
129,194,0.43082404
132,147,0.39508733
27,135,0.39212313
27,33,0.27730018
27,118,0.34533012
35,141,0.72078407
35,149,0.60459673
35,87,0.5698218
89,127,0.3409069
89,163,0.47552374
23,174,0.47765282
23,44,0.41939208
23,124,0.4513408
97,173,0.5583267
3,154,0.38196012
3,143,0.53148
3,4,0.74392176
80,182,0.65475214
42,127,0.250159
42,89,0.39799133
98,136,0.5200404
98,143,0.5134293
0,199,0.26280996
0,171,0.27633768
0,160,0.14552025
66,127,0.35307428
66,141,0.5650264
26,186,0.56938475
26,179,0.70712304
26,194,0.36103037
10,136,0.65611476
10,134,0.5004215
10,118,0.56883574
73,180,0.56988436
73,104,0.6127425
92,196,0.30889463
56,108,0.44730955
56,103,0.56506
72,146,0.5246649
72,125,0.4457505
64,167,0.60182905
64,132,0.475911
39,99,0.5433508
39,111,0.39500558
50,174,0.47695005
50,61,0.58820057
19,23,0.5816794
19,154,0.43253577
20,94,0.58055985
20,129,0.68277675
21,136,0.48648545
21,89,0.5887649
21,52,0.61127925
55,163,0.5977484
55,145,0.66342795
85,162,0.4223271
85,188,0.405936
54,72,0.4330854
90,149,0.5268561
90,108,0.47754338
90,183,0.608639
13,60,0.44092497
13,181,0.51236147
34,180,0.6412425
34,195,0.3950151
13,21,0.46611586
52,108,0.42191887
52,82,0.5841399
52,111,0.59121835
52,149,0.45337713
29,116,0.3860248
29,56,0.42265576
17,137,0.68340683
29,124,0.5324051
29,104,0.4502368
69,182,0.52723813
4,120,0.48784482
69,102,0.57961726
4,28,0.39227307
75,180,0.7107201
75,87,0.5780193
75,112,0.5591652
5,21,0.33945608
94,112,0.46214795
8,83,0.4641153
8,92,0.39044845
8,134,0.47400036
71,130,0.5214638
38,136,0.23130415
38,83,0.31167704
71,78,0.6379005
12,45,0.62239856
76,196,0.23590267
76,167,0.43369305
12,72,0.56933314
25,87,0.6143748
25,188,0.65556145
51,184,0.6291519
51,77,0.41593385
25,72,0.49802604
84,115,0.5627248
84,105,0.3523745
7,62,0.4954351
7,137,0.6666992
7,184,0.52778786
16,36,0.47397986
32,107,0.50291437
16,153,0.45849994
32,45,0.6477985
16,146,0.4694853
61,164,0.4686371
83,99,0.66277564
61,180,0.6846712
61,155,0.67953265
78,97,0.6035045
78,83,0.6599662
78,190,0.6020532
78,156,0.5663099
9,74,0.3738694
9,12,0.48349607
65,110,0.41211677
9,141,0.50229526
46,143,0.4527443
46,134,0.43402144
46,184,0.65272415
58,102,0.5144743
37,97,0.6509768
53,74,0.33887297
37,94,0.5890912
53,190,0.42818612
91,165,0.2954684
91,118,0.48946893
91,150,0.5988333
87,168,0.4686542
43,61,0.69218487
87,149,0.46326154
43,171,0.74514073
15,118,0.4766772
15,72,0.4479427
14,54,0.46403706
15,141,0.49734208
14,47,0.56439376
63,115,0.5517814
63,77,0.45447174
63,189,0.45373717
22,91,0.48061892
63,150,0.5378112
28,30,0.491722
28,161,0.48776972
49,132,0.43552712
28,49,0.46018887
60,125,0.30978462
60,166,0.589957
96,110,0.47212803
2,176,0.3425258
77,164,0.3341805
77,166,0.3968182
2,29,0.43128148
2,34,0.47276714
86,88,0.47785202
88,180,0.49633667
88,189,0.5806753
93,117,0.35646272
82,186,0.57986665
82,195,0.52623373
45,47,0.5943294
36,96,0.47051942
45,183,0.5899262
36,139,0.56066453
36,179,0.6752616
99,145,0.7015414
67,194,0.4480012
67,91,0.55735767
31,109,0.34425297
31,143,0.46668848
41,42,0.3175112
41,59,0.5723768
18,133,0.4815025
18,169,0.52336913
81,192,0.513989
81,109,0.6438938
59,77,0.4965733
59,96,0.48994938
40,111,0.658732
40,159,0.5165022
74,148,0.46264762
74,198,0.49760747
57,104,0.28834212
57,74,0.41371813
24,31,0.521424
24,163,0.5933387
24,147,0.49285957
6,177,0.61563814
6,162,0.6308671
47,68,0.48299876
47,181,0.45195338
70,131,0.33014897
70,93,0.48128092
48,198,0.45464373
48,81,0.5420895
44,105,0.39021632
44,145,0.37358776
79,160,0.28955466
62,95,0.49576834
62,173,0.5880191
1,51,0.28396526
1,26,0.33591133
1,190,0.34880844
11,12,0.45806858
11,18,0.4948163
11,167,0.5411073
33,186,0.43465468
33,182,0.38031355
148,181,0.5111613
120,151,0.43336952
123,130,0.45939958
124,138,0.57900494
169,192,0.504403
151,154,0.38663772
145,177,0.4901633
121,135,0.55111414
135,144,0.6417914
109,137,0.6583805
109,146,0.4589642
184,197,0.5438965
157,183,0.51233584
118,190,0.48132095
168,189,0.47697374
104,179,0.6349209
116,158,0.47603527
153,161,0.6120914
117,127,0.24715702
122,155,0.7211219
122,169,0.6202655
122,191,0.67312074
111,138,0.53069615
111,190,0.48805594
111,161,0.64505535
107,189,0.49080878
107,119,0.50510496
113,191,0.54197025
156,190,0.4882183
106,146,0.564859
115,176,0.43317115
115,178,0.5732403
186,189,0.4948114
108,195,0.44171235
100,103,0.5420318
100,148,0.52568734
183,192,0.5745919
137,174,0.73098963
147,181,0.47580233
147,187,0.5896625
114,187,0.2867136
181,197,0.45231017
103,181,0.5632944
103,163,0.55571353
143,181,0.5148015
143,147,0.46325758
110,195,0.46630347
110,131,0.37203792
125,144,0.50363237
127,156,0.2643918
140,192,0.53703946
131,161,0.35211843
134,187,0.5697537
161,162,0.61523515
152,154,0.48180354
