seq1,seq2,similarity
99,150,0.49893665313720703
31,66,0.329532265663147
24,148,0.49685603380203247
67,69,0.5189063549041748
81,149,0.6894441843032837
44,68,0.2388254851102829
62,137,0.2931535840034485
70,123,0.30535897612571716
70,152,0.33113914728164673
48,127,0.22788141667842865
148,190,0.5325495600700378
6,121,0.44695040583610535
44,126,0.3111972510814667
47,187,0.34386634826660156
48,92,0.2538257837295532
70,165,0.2917185425758362
47,149,0.3084224462509155
47,93,0.04618149250745773
6,131,0.36697307229042053
62,117,0.3071511387825012
79,186,0.22444264590740204
123,161,0.3223116397857666
124,188,0.3641799986362457
1,6,0.333136647939682
148,152,0.4773097336292267
1,159,0.4671354293823242
62,102,0.6000804901123047
166,168,0.3901095688343048
62,91,0.6107683181762695
44,199,0.2576797604560852
11,123,0.22395436465740204
79,109,0.2212998867034912
48,199,0.2876835763454437
118,131,0.34705713391304016
116,143,0.4554634988307953
150,161,0.3152035176753998
145,171,0.3620733618736267
