seq1,seq2,similarity
84,185,0.5398014783859253
30,124,0.5239138603210449
7,114,0.0756274089217186
76,141,0.20837968587875366
16,137,0.7474852204322815
84,161,0.659174382686615
32,194,0.5848856568336487
32,80,0.604624330997467
76,80,0.24144238233566284
9,170,0.37218767404556274
12,83,0.33950483798980713
61,117,0.7176619172096252
61,82,0.7138470411300659
83,91,0.500916600227356
9,84,0.5589292049407959
25,104,0.5319851636886597
12,72,0.37050947546958923
9,69,0.8145288228988647
95,150,0.6655990481376648
22,150,0.7099438309669495
15,196,0.472075492143631
63,154,0.4630047380924225
49,108,0.4186328947544098
37,125,0.519897997379303
22,172,0.359295517206192
22,163,0.6759824156761169
87,120,0.4746108055114746
53,74,0.5940772294998169
53,116,0.5582411289215088
43,169,0.5735307931900024
15,44,0.3172973394393921
43,115,0.43770140409469604
91,114,0.29890114068984985
58,139,0.5143187046051025
15,187,0.2595607042312622
65,131,0.4165429472923279
15,79,0.4807722866535187
14,172,0.42569854855537415
58,129,0.4905719757080078
91,93,0.31914567947387695
95,167,0.5449824929237366
58,176,0.30195116996765137
87,125,0.43334266543388367
58,187,0.36371758580207825
46,93,0.3517415523529053
87,166,0.5916159152984619
22,118,0.5935167074203491
88,97,0.5475168824195862
96,158,0.3473981022834778
77,143,0.18134520947933197
77,99,0.3525340259075165
82,92,0.5740907788276672
2,16,0.5563549995422363
2,191,0.4934290051460266
2,99,0.5977076292037964
96,164,0.12724369764328003
96,107,0.4631982445716858
82,187,0.4688999652862549
77,81,0.1925216019153595
77,154,0.12057934701442719
77,188,0.13721086084842682
59,199,0.7364594340324402
45,190,0.4299890697002411
45,125,0.6878197193145752
67,183,0.6457672715187073
59,177,0.646719217300415
6,84,0.4895085096359253
18,120,0.5523502230644226
45,66,0.4833000600337982
57,61,0.1422613114118576
40,86,0.5539877414703369
74,196,0.4349300265312195
57,171,0.08974836766719818
59,67,0.788612425327301
45,164,0.08983856439590454
93,137,0.5670753121376038
40,103,0.44801416993141174
24,166,0.6715081930160522
41,44,0.6233161091804504
93,183,0.5063618421554565
57,158,0.20344401895999908
67,92,0.7071397304534912
36,195,0.11718263477087021
36,168,0.5490641593933105
57,111,0.010158545337617397
67,95,0.5384466052055359
59,163,0.672681987285614
36,183,0.5941027998924255
45,126,0.5776891112327576
62,84,0.7182348966598511
1,25,0.2504160404205322
48,107,0.3555530905723572
79,94,0.6157307624816895
146,198,0.5750716924667358
169,189,0.7260814905166626
62,177,0.5695474743843079
11,103,0.415840744972229
1,97,0.6717662811279297
33,180,0.24026784300804138
175,179,0.4687923789024353
169,181,0.7383987307548523
169,177,0.6484869122505188
33,173,0.6520956754684448
1,47,0.15372641384601593
62,91,0.41607600450515747
79,99,0.7105565667152405
123,154,0.19635100662708282
120,171,0.6891284584999084
120,185,0.5703303217887878
11,98,0.811892032623291
1,182,0.1391342282295227
123,139,0.36659660935401917
11,93,0.652550995349884
11,149,0.3998431861400604
70,72,0.7385806441307068
148,180,0.438183069229126
48,125,0.4670789837837219
104,145,0.5697517991065979
157,190,0.4413183629512787
178,185,0.6799353957176208
135,173,0.5080628991127014
135,154,0.5119313597679138
118,181,0.29540085792541504
135,140,0.5281972885131836
118,164,0.3945609927177429
116,157,0.5197479128837585
117,139,0.5887448191642761
145,158,0.6307103633880615
116,139,0.4308134615421295
171,198,0.632219135761261
157,160,0.2752394378185272
164,197,0.1871938705444336
102,199,0.6789550185203552
105,162,0.8108946681022644
160,162,0.07866305857896805
106,169,0.4347628653049469
149,173,0.5318834781646729
101,178,0.42792966961860657
100,165,0.25240930914878845
107,122,0.6341879963874817
100,103,0.7823708653450012
111,125,0.4829108417034149
111,194,0.5383198261260986
105,150,0.6419385075569153
147,158,0.6405588388442993
106,194,0.20424486696720123
101,181,0.1939089298248291
127,143,0.20506185293197632
114,198,0.33556994795799255
115,189,0.7757896780967712
111,157,0.37333276867866516
100,138,0.6411283016204834
137,170,0.5148295164108276
127,142,0.3342893421649933
102,186,0.6590514183044434
110,137,0.6377100348472595
149,165,0.20797844231128693
111,166,0.6348884105682373
100,182,0.4447627067565918
160,161,0.6154888868331909
134,150,0.5935019850730896
112,143,0.27110913395881653
132,190,0.4074747860431671
134,155,0.5525016784667969
139,199,0.48265111446380615
125,163,0.7045668959617615
119,142,0.7411655783653259
126,191,0.6000417470932007
131,162,0.08336567133665085
112,161,0.47406503558158875
142,190,0.6525957584381104
152,181,0.9665587544441223
128,132,0.6879749894142151
119,166,0.7718536257743835
119,156,0.5622555613517761
163,191,0.7584842443466187
139,149,0.26109081506729126
119,184,0.8611421585083008
23,162,0.39404362440109253
35,80,0.6551971435546875
80,152,0.5066894888877869
27,36,0.06304346024990082
3,193,0.43710723519325256
89,150,0.5958099365234375
35,173,0.8458676934242249
35,106,0.43244606256484985
80,106,0.4351705014705658
27,157,0.2001720815896988
97,158,0.59758460521698
27,152,0.12346693873405457
3,23,0.49311092495918274
35,88,0.8317221999168396
39,100,0.46396225690841675
39,148,0.4884749948978424
0,175,0.404920369386673
92,144,0.48880723118782043
72,159,0.7348804473876953
19,76,0.27400076389312744
64,128,0.5097429156303406
50,172,0.19654327630996704
98,174,0.6071233749389648
26,136,0.5267317891120911
10,69,0.5774840116500854
0,133,0.27791956067085266
50,97,0.5303259491920471
56,159,0.5144879221916199
72,93,0.3696547746658325
56,140,0.41746029257774353
42,135,0.30593419075012207
50,184,0.4516083300113678
56,175,0.37679991126060486
64,147,0.614855945110321
98,118,0.6027973294258118
26,130,0.3462405502796173
92,162,0.5085857510566711
72,151,0.26102736592292786
19,146,0.6551978588104248
39,115,0.5624743103981018
72,106,0.5984285473823547
50,90,0.42236098647117615
34,169,0.5753333568572998
29,45,0.5003235340118408
17,65,0.3952693045139313
85,139,0.34372666478157043
29,113,0.4178887903690338
34,154,0.4872061014175415
21,34,0.4838332235813141
29,184,0.8831565380096436
68,167,0.4125116169452667
13,132,0.41863104701042175
17,143,0.4140862226486206
54,107,0.3706957697868347
20,118,0.6527194380760193
54,66,0.43991443514823914
52,179,0.43863022327423096
34,87,0.8310055732727051
85,169,0.4583994746208191
68,73,0.4077414870262146
34,63,0.5099195241928101
13,131,0.2946641743183136
17,193,0.6072956919670105
29,120,0.5414960980415344
55,173,0.41209062933921814
52,154,0.582266628742218
34,174,0.4758110046386719
85,146,0.7319693565368652
34,134,1.0
17,37,0.5316888689994812
20,151,0.30798423290252686
75,107,0.4765796363353729
8,179,0.5832968950271606
8,175,0.3544168472290039
4,199,0.605496346950531
75,188,0.5265437364578247
5,127,0.8927745223045349
5,73,0.48426198959350586
38,163,0.118508480489254
4,112,0.39170676469802856
5,11,0.8581579327583313
4,148,0.5919444561004639
94,103,0.43690258264541626
4,11,0.349831223487854
38,139,0.05829774588346481
25,181,0.708031415939331
65,80,0.3518633246421814
51,121,0.30065393447875977
30,77,0.28555065393447876
16,38,0.19513317942619324
12,119,0.4382203221321106
9,119,0.8369102478027344
51,74,0.5478797554969788
84,104,0.5308396816253662
9,140,0.5455012321472168
16,166,0.6650887131690979
83,103,0.5066606998443604
51,132,0.43153101205825806
76,117,0.2534724175930023
78,121,0.3523978292942047
83,179,0.6439149975776672
51,64,0.5610946416854858
9,87,0.34292370080947876
78,97,0.53852778673172
16,113,0.7563765645027161
32,122,0.749650239944458
9,83,0.5292044281959534
32,66,0.5344839096069336
51,111,0.7543046474456787
51,97,0.4677067697048187
7,182,0.37121862173080444
7,185,0.5071155428886414
84,98,0.7371723055839539
12,43,0.2647261619567871
95,108,0.2867825925350189
22,71,0.595200777053833
53,136,0.46343517303466797
95,170,0.21515555679798126
58,81,0.37994325160980225
58,138,0.3759683072566986
14,68,0.32646772265434265
58,168,0.5518983006477356
46,192,0.6442832946777344
91,190,0.7149472832679749
65,187,0.3076583445072174
58,96,0.46478986740112305
15,31,0.30214542150497437
65,196,0.8963186144828796
46,58,0.8186632990837097
87,118,0.4314087927341461
14,40,0.49460214376449585
22,156,0.6615507006645203
14,70,0.4953981339931488
37,140,0.6391136646270752
15,18,0.3686811625957489
43,173,0.4904318153858185
22,78,0.7957333326339722
87,137,0.5906002521514893
46,147,0.7581885457038879
15,116,0.5347880125045776
15,21,0.2688889503479004
37,176,0.5625602006912231
95,152,0.3166202902793884
86,111,0.3989916741847992
82,147,0.6074288487434387
2,194,0.25918927788734436
96,194,0.39902573823928833
77,148,0.23844756186008453
77,102,0.12083322554826736
28,163,0.6712560057640076
96,162,0.863651692867279
82,196,0.7669519782066345
77,156,0.15170924365520477
96,121,0.6573663353919983
60,99,0.32012611627578735
60,186,0.22048579156398773
60,155,0.42515110969543457
57,59,0.2623455822467804
57,132,0.029282668605446815
40,117,0.5067179799079895
59,68,0.3646814823150635
24,133,0.6015493869781494
18,98,0.6067926287651062
45,88,0.715557336807251
31,199,0.5729308724403381
57,133,0.10385233163833618
6,75,0.5679284334182739
45,79,0.5856637358665466
93,145,0.31202253699302673
31,129,0.258731871843338
40,124,0.7497844099998474
45,183,0.49259018898010254
59,186,0.8494074940681458
41,186,0.4367591142654419
93,121,0.3162584602832794
67,121,0.4352880120277405
41,140,0.5370376110076904
67,133,0.6771010160446167
74,82,0.3345411717891693
99,179,0.7208709120750427
24,81,0.2881612181663513
93,122,0.4939904510974884
18,121,0.3549254238605499
36,198,0.715578019618988
81,166,0.37868449091911316
169,196,0.6630730628967285
33,163,0.6176624894142151
123,124,0.5795482397079468
62,187,0.5078543424606323
158,185,0.5414183735847473
1,180,0.021120401099324226
48,81,0.3198779225349426
158,182,0.6933369636535645
11,162,0.8738070726394653
48,64,0.48858827352523804
155,198,0.6439517140388489
47,109,0.48000025749206543
146,150,0.5876933932304382
47,74,0.6768475770950317
166,191,0.740881085395813
33,89,0.43410077691078186
175,186,0.433097243309021
44,77,0.21358610689640045
124,160,0.2650303244590759
155,180,0.2963115870952606
123,165,0.20927084982395172
33,74,0.27161356806755066
11,114,0.36623573303222656
11,176,0.3925098180770874
79,126,0.7329738140106201
70,195,0.1293196678161621
44,109,0.5965532660484314
33,172,0.3802323341369629
145,187,0.5042844414710999
136,162,0.41682323813438416
116,153,0.7505536079406738
109,146,0.5855209231376648
172,179,0.4014059007167816
104,151,0.4737545847892761
150,176,0.6639973521232605
121,124,0.4831341505050659
153,157,0.6218904852867126
171,186,0.6891284584999084
121,180,0.361813485622406
157,174,0.38918420672416687
171,190,0.5766085386276245
188,199,0.7768510580062866
181,185,0.43834978342056274
103,115,0.8790572881698608
149,166,0.603786289691925
165,176,0.28043586015701294
127,164,0.11051806062459946
110,142,0.7887306809425354
162,197,0.8304529786109924
165,169,0.5409594178199768
164,191,0.530596911907196
100,149,0.4324868321418762
167,189,0.7222734689712524
106,148,0.6745441555976868
100,159,0.45034366846084595
103,113,0.567849338054657
137,182,0.6621583700180054
113,153,0.653521716594696
100,130,0.33307498693466187
181,182,0.3380385935306549
102,194,0.5072929263114929
115,116,0.6124191880226135
108,123,0.5976983904838562
143,151,0.031190451234579086
186,199,0.7534759640693665
113,186,0.652755856513977
181,195,0.3452758193016052
147,191,0.8108037710189819
103,181,0.3245646357536316
115,124,0.7217025756835938
110,122,0.763450562953949
141,186,0.8547708988189697
126,157,0.4587905704975128
129,161,0.2986380159854889
134,178,0.5144224762916565
140,150,0.4890747666358948
134,147,0.6471670866012573
138,177,0.5127538442611694
128,176,0.38328856229782104
142,187,0.3433407247066498
112,192,0.4671349823474884
133,182,0.6490800976753235
180,197,0.4619795083999634
133,178,0.5376741290092468
119,140,0.6477143168449402
119,147,0.6448503136634827
119,175,0.6858426928520203
161,173,0.7881306409835815
112,144,0.4597296714782715
35,178,0.7841051816940308
3,116,0.5170994400978088
23,155,0.6237246990203857
80,196,0.37838199734687805
3,136,0.5786368250846863
80,189,0.6516488194465637
80,124,0.7493113279342651
89,98,0.8444890975952148
3,78,0.774476945400238
97,129,0.47995251417160034
89,92,0.4692356288433075
23,168,0.579986572265625
97,195,0.17621390521526337
27,95,0.03531717136502266
64,146,0.6259837746620178
56,94,0.4095251262187958
10,100,0.5624785423278809
0,34,0.2724155783653259
19,56,0.4684677720069885
0,74,0.18625813722610474
73,100,0.4667026996612549
26,36,0.5779908895492554
10,154,0.26514190435409546
10,49,0.49482759833335876
64,125,0.4846978783607483
92,160,0.21751044690608978
19,78,0.7159762978553772
19,110,0.6254811882972717
64,115,0.5568847060203552
19,37,0.9013885855674744
64,173,0.7221970558166504
10,62,0.661788821220398
64,198,0.5649920105934143
56,161,0.6078725457191467
42,96,0.3517407774925232
98,109,0.8254789710044861
50,62,0.3645111322402954
42,105,0.42023372650146484
19,75,0.8791579008102417
92,99,0.7279165387153625
56,109,0.39306336641311646
92,190,0.5393676161766052
34,141,0.4259101152420044
68,168,0.3592364192008972
17,39,0.5541675090789795
21,191,0.40233558416366577
55,155,0.3601628541946411
29,135,0.7676892876625061
68,132,0.3350669741630554
20,158,0.658046543598175
68,148,0.41725751757621765
13,121,0.37301209568977356
13,16,0.7258445024490356
85,110,0.5199857354164124
17,80,0.5812670588493347
52,177,0.432638019323349
55,83,0.3626571297645569
13,130,0.6635364890098572
69,115,0.7800492644309998
21,54,0.27841702103614807
17,188,0.7237139344215393
17,45,0.6670826077461243
55,76,0.4293617606163025
20,135,0.48699864745140076
68,196,0.2751273810863495
55,121,0.2859841287136078
54,104,0.4692747890949249
85,144,0.47392821311950684
29,117,0.6152268052101135
17,148,0.6849486827850342
21,35,0.3531387150287628
5,31,0.3091157078742981
5,74,0.27261611819267273
5,191,0.45851731300354004
8,154,0.08600364625453949
71,80,0.5526434183120728
12,66,0.442954957485199
75,115,0.7074896693229675
75,197,0.7366980314254761
8,192,0.6263006925582886
8,117,0.647978663444519
8,54,0.30950337648391724
94,140,0.7346692085266113
5,8,0.36897364258766174
8,151,0.23613528907299042
8,77,0.18375404179096222
7,153,0.3488990366458893
51,116,0.668549656867981
9,103,0.6061139106750488
84,197,0.5805823802947998
76,159,0.12557782232761383
78,85,0.4199945330619812
32,50,0.3813474476337433
7,199,0.34506499767303467
30,40,0.5846972465515137
25,69,0.8313918709754944
25,98,0.7918345928192139
76,155,0.06709983944892883
12,75,0.4048369824886322
12,148,0.2629915773868561
84,133,0.6073042154312134
30,109,0.4724888801574707
16,71,0.7673795819282532
9,39,0.4048953652381897
83,199,0.7442157864570618
61,191,0.8164156079292297
16,181,0.49830305576324463
83,190,0.520269513130188
9,73,0.5053495168685913
25,195,0.39765170216560364
84,165,0.48844680190086365
9,98,0.8165359497070312
9,70,0.41177743673324585
9,82,0.6922145485877991
51,152,0.35305309295654297
91,169,0.46865546703338623
63,171,0.5138343572616577
49,99,0.6162355542182922
15,154,0.19305406510829926
22,182,0.6506627798080444
14,24,0.4805372953414917
46,130,0.6951656341552734
65,103,0.7977622151374817
22,117,0.6950765252113342
37,100,0.6627861261367798
37,52,0.7789405584335327
28,97,0.41145241260528564
15,24,0.536338210105896
37,199,0.7416490912437439
91,109,0.3798697590827942
49,119,0.5367361903190613
53,186,0.5468610525131226
14,37,0.5932334065437317
49,67,0.5627668499946594
15,184,0.3610641062259674
95,161,0.5836290121078491
46,190,0.4976049065589905
58,190,0.32773831486701965
43,58,0.3434829115867615
53,70,0.5603142976760864
43,181,0.45744064450263977
46,99,0.6711952090263367
87,117,0.4228769540786743
14,173,0.6247501969337463
86,107,0.6276679635047913
82,171,0.7026669383049011
2,17,0.39525043964385986
82,159,0.5556467771530151
2,81,0.3193013072013855
2,19,0.4655226469039917
82,176,0.6633754968643188
86,144,0.3947778046131134
86,134,0.43192607164382935
86,140,0.5518755912780762
2,77,0.18950830399990082
28,197,0.5297946333885193
88,199,0.7947907447814941
2,126,0.5197362899780273
36,110,0.7354366183280945
40,108,0.5655888319015503
67,103,0.6842879056930542
18,49,0.42939847707748413
45,143,0.3905811011791229
18,149,0.4451290965080261
93,131,0.06460531800985336
93,127,0.3716583847999573
93,196,0.40841007232666016
99,103,0.5815094113349915
31,40,0.5201767086982727
67,91,0.6542836427688599
45,149,0.38646265864372253
81,104,0.30367910861968994
41,137,0.8182191252708435
57,67,0.16749785840511322
40,146,0.7005395889282227
59,136,0.7961705327033997
24,100,0.40825143456459045
57,64,0.18981172144412994
67,184,0.7103877663612366
40,107,0.5557370781898499
24,72,0.6459572911262512
18,152,0.39977213740348816
18,199,0.6583800911903381
40,175,0.6259086728096008
40,76,0.280364990234375
45,113,0.6049686074256897
120,143,0.5679845213890076
79,92,0.5564985275268555
79,125,0.6099497079849243
48,145,0.5395575165748596
148,194,0.20458786189556122
11,182,0.4564976692199707
187,188,0.31503206491470337
33,115,0.9208357334136963
33,63,0.7390968799591064
1,184,0.035398971289396286
123,196,0.4825578033924103
120,159,0.6926102638244629
70,109,0.35553714632987976
47,148,0.7058280110359192
158,186,0.6497910618782043
6,99,0.6182658672332764
1,16,0.16785350441932678
62,134,0.5238541960716248
48,74,0.3142433166503906
6,152,0.4781709313392639
79,82,0.7017467021942139
48,157,0.3514218032360077
44,140,0.4387167692184448
120,199,0.7534759640693665
123,163,0.6279986500740051
47,140,0.6326472759246826
124,172,0.6497969627380371
6,148,0.5543587803840637
151,197,0.297393262386322
118,187,0.2929643988609314
168,199,0.7160313725471497
109,163,0.5154159069061279
118,131,0.7272690534591675
109,111,0.5897509455680847
116,199,0.7164199948310852
170,196,0.43572965264320374
136,184,0.6088254451751709
117,167,0.7134621739387512
171,196,0.5319752097129822
151,189,0.4423317313194275
150,160,0.42372336983680725
118,188,0.8628107309341431
122,153,0.8372987508773804
100,172,0.45272064208984375
160,172,0.09742053598165512
107,147,0.8510934710502625
137,194,0.5706669688224792
164,184,0.23165279626846313
107,181,0.46886372566223145
106,127,0.2612032890319824
191,192,0.689624547958374
110,169,0.7369022965431213
159,175,0.442684531211853
107,166,0.5580779910087585
159,188,0.6894572377204895
167,172,0.38598257303237915
108,164,0.11794529110193253
156,195,0.11855792999267578
100,121,0.33696112036705017
127,135,0.7916560769081116
107,190,0.41262614727020264
100,150,0.6814894676208496
108,110,0.7281916737556458
106,173,0.5018295645713806
110,155,0.6569107174873352
113,161,0.6152328848838806
110,191,0.8259389400482178
159,189,0.5710669159889221
111,131,0.2237655371427536
147,192,0.5477316975593567
108,172,0.29464301466941833
134,197,0.44742026925086975
126,130,0.4319101572036743
112,123,0.4379260241985321
177,189,0.6631189584732056
126,158,0.4761965572834015
125,156,0.5213373303413391
112,113,0.5630626082420349
119,157,0.5520787239074707
119,141,0.6760570406913757
128,144,0.8307439684867859
133,144,0.5315750241279602
177,180,0.5504554510116577
163,187,0.4165595471858978
132,191,0.4558842182159424
131,158,0.60356205701828
133,168,0.5442528128623962
129,131,0.14546549320220947
163,197,0.5734294652938843
97,188,0.6973638534545898
27,183,0.37198013067245483
80,134,0.5942757725715637
27,163,0.05454699322581291
80,90,0.6090671420097351
23,51,0.7011682391166687
97,166,0.3990025520324707
23,134,0.4972912073135376
80,119,0.6222350001335144
35,65,0.5894964337348938
35,51,0.6651869416236877
80,167,0.5785856246948242
3,84,0.630455493927002
89,151,0.36170437932014465
92,163,0.6823694109916687
42,163,0.6657058596611023
56,126,0.44557058811187744
10,140,0.7068814039230347
39,101,0.31288957595825195
19,66,0.5885565280914307
39,66,0.5642969012260437
50,165,0.40531039237976074
0,58,0.36571699380874634
92,93,0.4859938323497772
26,176,0.5572666525840759
73,190,0.5477429032325745
66,194,0.31451481580734253
66,179,0.5203559994697571
10,191,0.7786809206008911
26,64,0.5828377604484558
10,18,0.63902747631073
26,128,0.5602686405181885
50,52,0.18442010879516602
19,103,0.6001861691474915
72,87,0.4448981285095215
0,48,0.2923179566860199
50,122,0.4181146025657654
56,79,0.6127756834030151
64,184,0.48464006185531616
10,13,0.6893402338027954
26,68,0.3105787932872772
42,161,0.7273193001747131
54,130,0.43855753540992737
17,127,0.3133055865764618
17,159,0.6950685381889343
68,150,0.4559863805770874
21,26,0.5150620937347412
21,47,0.393565833568573
55,123,0.37134456634521484
52,62,0.5310482978820801
29,168,0.5398735404014587
17,192,0.5559859871864319
90,108,0.728370726108551
21,91,0.2958500385284424
55,189,0.3919447660446167
68,113,0.3795338273048401
13,69,0.5210586190223694
20,74,0.4301292896270752
21,106,0.24897371232509613
55,177,0.5178044438362122
68,154,0.32931387424468994
20,160,0.1659705936908722
55,77,0.4712426960468292
52,92,0.3823924660682678
21,171,0.4219759702682495
13,47,0.8386430740356445
13,145,0.7888852953910828
54,131,0.2622659504413605
17,21,0.38904663920402527
17,22,0.5200924873352051
29,122,0.8185099959373474
8,118,0.6011471748352051
75,129,0.8084582686424255
71,193,0.9305713176727295
8,87,0.4044511020183563
71,190,0.5269199013710022
8,20,0.7316628098487854
8,36,0.757896900177002
71,150,0.6341673731803894
4,135,0.25873857736587524
38,172,0.19839002192020416
4,48,0.5532063841819763
8,129,0.36690381169319153
71,197,0.6255694627761841
75,112,0.5429626703262329
38,83,0.2159716933965683
12,166,0.5088375806808472
12,111,0.3560546040534973
78,157,0.6482747197151184
30,149,0.4541842043399811
9,18,0.7009084820747375
9,118,0.4428682029247284
16,86,0.6841570138931274
32,186,0.6353278160095215
32,148,0.6042738556861877
32,81,0.7347863912582397
32,76,0.25844806432724
76,180,0.37571901082992554
16,182,0.7098163962364197
78,86,0.685014545917511
30,78,0.6314756870269775
9,31,0.3117069602012634
16,149,0.5401527285575867
16,100,0.5216595530509949
12,47,0.5423815846443176
61,110,0.7837074398994446
51,151,0.36935093998908997
30,74,0.4410684108734131
51,163,0.6498667001724243
12,183,0.37097299098968506
78,79,0.7545998096466064
16,105,0.666743278503418
7,68,0.12031885981559753
32,155,0.5310381054878235
25,80,0.680586576461792
28,75,0.6418941617012024
15,75,0.46475914120674133
22,137,0.6611495018005371
43,188,0.32796671986579895
14,98,0.562564492225647
15,96,0.4578292965888977
58,79,0.6488820910453796
95,140,0.4394558370113373
15,112,0.457084059715271
14,177,0.6141939163208008
95,154,0.10065207630395889
49,169,0.4732944071292877
65,128,0.4191325306892395
58,97,0.3908304274082184
65,197,0.5518991351127625
14,92,0.5957247614860535
14,118,0.4514389932155609
43,191,0.33577072620391846
22,195,0.1640024483203888
87,107,0.6146678328514099
46,82,0.6514467597007751
95,111,0.663799524307251
63,77,0.23709547519683838
46,178,0.8875725865364075
37,79,0.621627688407898
43,133,0.31214964389801025
53,197,0.42978212237358093
65,152,0.2790864408016205
37,198,0.5658368468284607
86,106,0.25680604577064514
88,119,0.78502357006073
60,109,0.43929770588874817
28,152,0.36140069365501404
86,145,0.5526393055915833
88,139,0.5488373637199402
28,86,0.5930970907211304
28,47,0.7088153958320618
2,14,0.4014137089252472
96,182,0.5225681662559509
28,160,0.4528258144855499
2,9,0.3058081269264221
96,132,0.7355930805206299
96,104,0.42892205715179443
18,173,0.8002090454101562
81,101,0.1939089298248291
67,168,0.6089715957641602
18,188,0.644101083278656
40,81,0.49250707030296326
41,179,0.3866718113422394
93,130,0.27330222725868225
41,78,0.44461873173713684
74,137,0.4680209159851074
6,17,0.5294595956802368
40,52,0.545074462890625
40,73,0.7445530891418457
36,138,0.7283122539520264
31,42,0.6557077169418335
67,180,0.5012653470039368
36,170,0.6796268224716187
74,190,0.40918391942977905
74,104,0.23951725661754608
57,191,0.25313884019851685
57,66,0.06204436346888542
45,70,0.6124389171600342
18,125,0.5213108658790588
36,75,0.6206648349761963
31,91,0.6393352150917053
45,72,0.710330605506897
93,119,0.5147542357444763
99,172,0.5011512041091919
6,9,0.4919663667678833
148,166,0.47054407000541687
48,121,0.7354732751846313
148,175,0.30557379126548767
33,51,0.8301771879196167
158,190,0.45440223813056946
155,156,0.607994556427002
44,145,0.4307573735713959
44,99,0.5693911910057068
79,184,0.6232548952102661
70,185,0.4906438887119293
1,34,0.11016654968261719
1,3,0.02252461388707161
11,153,0.39733898639678955
1,13,0.19388499855995178
33,184,0.8174338340759277
48,98,0.4733554720878601
62,132,0.5865454077720642
11,97,0.3514169454574585
70,112,0.4612058401107788
6,186,0.6396027207374573
48,158,0.42346155643463135
11,61,0.74283766746521
11,133,0.4351121187210083
48,116,0.6178950667381287
1,159,0.16879111528396606
62,133,0.6103039383888245
47,166,0.7178028225898743
1,4,0.14257051050662994
109,130,0.4028102457523346
184,195,0.26111459732055664
122,123,0.6122371554374695
104,194,0.3530825674533844
121,142,0.36455419659614563
116,169,0.6522973775863647
121,177,0.3677506148815155
121,173,0.4573429524898529
168,186,0.6356298923492432
117,119,0.6588654518127441
116,125,0.46379411220550537
118,157,0.5515305399894714
172,177,0.3279649615287781
157,163,0.579705536365509
110,128,0.6869237422943115
147,175,0.46204477548599243
102,139,0.2915307879447937
113,183,0.5386797189712524
122,145,0.6694660186767578
186,188,0.7670145630836487
107,171,0.4942032992839813
114,127,0.19532346725463867
114,186,0.3443204164505005
103,104,0.46364328265190125
108,157,0.6456780433654785
144,184,0.6835798025131226
114,123,0.41000327467918396
160,194,0.09744177013635635
108,170,0.670886218547821
174,175,0.440486878156662
156,183,0.43530896306037903
108,118,0.6640418171882629
174,197,0.5203195810317993
156,182,0.5382946133613586
154,182,0.3442542850971222
105,177,0.5100808143615723
154,175,0.2398567795753479
144,171,0.5914057493209839
143,158,0.443678081035614
167,186,0.7152720093727112
101,174,0.1767197996377945
113,178,0.7721328735351562
143,187,0.23525191843509674
126,163,0.6598442792892456
126,149,0.49475422501564026
133,194,0.2846181392669678
131,163,0.45233970880508423
128,141,0.6517499685287476
133,158,0.49706101417541504
130,177,0.6827872395515442
176,195,0.19416406750679016
133,155,0.3545907139778137
128,134,0.48351341485977173
138,195,0.28840088844299316
126,197,0.7756908535957336
130,197,0.454309344291687
140,149,0.5213998556137085
161,185,0.5859283804893494
140,162,0.5579553246498108
140,163,0.5939426422119141
142,175,0.48981648683547974
27,186,0.08735135197639465
23,53,0.5508880019187927
23,193,0.8327319622039795
97,128,0.6742779612541199
80,86,0.46407684683799744
23,55,0.47062522172927856
89,107,0.7649038434028625
27,141,0.14883585274219513
42,89,0.5376021862030029
89,172,0.8050536513328552
35,143,0.36909881234169006
89,168,0.5304495096206665
80,174,0.5701878070831299
23,178,0.6891401410102844
19,120,0.6430945992469788
42,78,0.7111600041389465
42,162,0.34654486179351807
66,193,0.40164434909820557
50,150,0.45983967185020447
10,76,0.19685089588165283
92,165,0.37988874316215515
26,66,0.7994458079338074
64,193,0.4404175579547882
39,74,0.4273141622543335
19,77,0.2289709746837616
64,126,0.5243350863456726
19,105,0.9097786545753479
39,55,0.39461714029312134
50,136,0.3653000593185425
0,80,0.33781054615974426
64,181,0.3849702775478363
50,162,0.34883278608322144
26,102,0.7994522452354431
72,107,0.7412822842597961
98,154,0.49080124497413635
56,90,0.3864876627922058
19,87,0.4517185091972351
98,160,0.17926348745822906
92,177,0.5430991053581238
64,107,0.5423537492752075
10,39,0.7580552101135254
19,21,0.7770753502845764
69,80,0.5081027150154114
21,49,0.38679829239845276
13,56,0.47995826601982117
68,188,0.3813942074775696
90,136,0.7318513989448547
21,195,0.27934929728507996
55,190,0.30696800351142883
69,164,0.17006564140319824
54,174,0.4531785249710083
13,144,0.5401642918586731
20,156,0.5420039296150208
17,55,0.30415022373199463
85,188,0.49952271580696106
55,146,0.44817131757736206
34,72,0.43938037753105164
34,184,0.5513767600059509
29,129,0.7545299530029297
21,30,0.3566170632839203
34,155,0.5525016784667969
54,72,0.43238237500190735
90,153,0.5381945371627808
21,70,0.2586261034011841
85,109,0.37967750430107117
52,145,0.39532992243766785
55,116,0.4399840831756592
13,185,0.49647319316864014
17,196,0.3907606303691864
34,158,0.408265620470047
69,95,0.7169440984725952
8,19,0.5427213907241821
38,126,0.23056647181510925
5,33,0.6020062565803528
38,75,0.2605619728565216
75,84,0.7903223633766174
8,26,0.3946486711502075
75,168,0.6106353998184204
94,108,0.44922611117362976
8,196,0.42377960681915283
